actor_id,name_unified,year_birth,year_death
bbti_115682,"STEEN, Meshach",1738,1738
mpilkington_0,"PILKINGTON, M.",NA,NA
bbti_68854,"THOMAS, R",1739,1746
bbti_42958,"LION, J",1751,1751
thomascoxandcompanyjerbattley_0,Thomas Cox and Company Jer. Battley,NA,NA
bbti_72990,"WARD, John",1690,1732
hosborne_0,"OSBORNE, H.",NA,NA
bbti_18149,"DAGNEL, Stephen",1720,1745
bbti_32906,"HENRY, P",1730,1730
jjackman_0,"JACKMAN, J.",NA,NA
bbti_112409,"BROOKS, Samuel",1750,1750
authorswidow_0,author's widow,NA,NA
dmidwinterrrobinson_0,"ROBINSON, D.",NA,NA
johnyair_0,"YAIR, J.",NA,NA
bbti_81053,"COLE, John",1725,1725
jhoddle_0,"HODDLE, J.",NA,NA
ajohnson_0,"JOHNSON, A.",NA,NA
sandffarley_1,S. and F. Farley,NA,NA
bbti_42596,"LEWIS, Martha Mrs",1727,1758
wjones_2,"JONES, W.",NA,NA
chitch_4,"HITCH, C.",NA,NA
rdodsley_1,"DODSLEY, R.",NA,NA
jpine_0,"PINE, J.",NA,NA
bbti_61685,"SEELEY, Benton",1744,1777
messknaptonsinnysandmanby_0,Mess. Knaptons Innys and Manby,NA,NA
bbti_186,"ADAMS, Elizabeth Mrs",1732,1771
bbti_38273,"JOHNSON, Thomas",1710,1721
danielhenchman_1,"HENCHMAN, Daniel",NA,NA
awicksteed_0,"WICKSTEED, A.",NA,NA
bbti_13359,"CHAULKLIN, Sarah Mrs",1710,1747
bbti_61179,"SCADGELL, E",1712,1718
theatrosheldonianoandom_0,"DOM, Theatro",NA,NA
winnys_3,"INNYS, W.",NA,NA
williamgray_0,"GRAY, William",NA,NA
davidduncan_1,"DUNCAN, David",NA,NA
davidduncan_2,"DUNCAN, David",NA,NA
williammarshal_0,"MARSCHAL, William",NA,NA
georgegowan_0,"GOWAN, George",NA,NA
thomascrawford_0,"CRAWFORD, Thomas",NA,NA
bbti_13356,"CHAULKIN, Henry",1695,1750
abaldwin_0,"BALDWIN, A.",NA,NA
bbti_60867,"SANGER, K",1713,1717
bbti_10771,"BULLEY, Henry",1732,1732
jwilkie_7,"WILKIE, J.",NA,NA
bbti_49978,"NEWCOMB, J",1712,1729
bbti_3110,"BAKER, St John",1709,1712
bbti_39462,"KEBLE, William",1704,1707
jstyth_0,"STYTH, J.",NA,NA
bbti_56338,"PURSER, James",1729,1744
richardthurlbourn_0,"THURLBOURN, Richard",NA,NA
bdod_0,"DOD, B.",NA,NA
bbti_115503,"DAVIS, Edward",1741,1741
thomasjohnson_1,"JOHNSON, Thomas",NA,NA
bbti_250,"ADAMS, Richard",1746,1750
messbaldwinandjefferies_0,Mess. Baldwin and Jefferies,NA,NA
messrsknapton_0,Messrs. Knapton,NA,NA
wroberts_1,"ROBERTS, W.",NA,NA
olivepayne_1,"PAYNE, Olive",NA,NA
johncook_0,"COOK, John",NA,NA
apope_0,"POPE, A.",NA,NA
bbti_46684,"MEERES, W",1723,1723
jcrocket_0,"CROCKET, J.",NA,NA
jconyers_0,"CONYERS, J.",NA,NA
bbti_18825,"DAVIES, T",1733,1733
bbti_73766,"WAUGH, M",1744,1744
bbti_5779,"BENSKIN, John",1741,1742
charon_0,Charon,NA,NA
bbti_641,"ALDSWORTH, Robert",1713,1713
bbti_109817,"SMITH, Thomas",1701,1701
gsewell_0,"SEWELL, G.",NA,NA
wastley_0,"ASTLEY, W.",NA,NA
bbti_115948,"TAYLOR, John",1747,1747
bbti_54002,"PEYTON, John",1766,1791
williamglover_0,"GLOVER, W.",NA,NA
nlane_0,"LANE, N.",NA,NA
bbti_29072,"GRIFFITHE, B",1750,1750
bbti_7646,"BONNY, G",1701,1701
bbti_45779,"MASON, A",1746,1763
societatisregiaetypographorum_0,Societatis Regiae Typographorum,NA,NA
johnhobbes_0,"HOBBES, John",NA,NA
bbti_56813,"RATTEN, John",1738,1776
bbti_45657,"MARTIN, Simon",1677,1744
gbrice_1,"BRICE, G.",NA,NA
bbti_112937,"JONES, John",1727,1727
anndom_2,"DOM, Anno",NA,NA
andrewstalker_0,"STALKER, Andrew",NA,NA
westeinandsmith_0,Westein and Smith,NA,NA
jamesfleming_1,"FLEMING, J.",NA,NA
bbti_28367,"GRAVETT, Richard",1688,1738
bbti_113554,"CHAPMAN, Jeremiah",1720,1720
richardtottell_0,"TOTTELL, Richard",NA,NA
jnutt_0,"NUTT, J.",NA,NA
bbti_6123,"BETHEL, J",1710,1725
bbti_6710,"BISHOP, Francis",1748,1748
bbti_8327,"BOYDEL, J",1739,1739
bbti_34997,"HOPKINSON, Jer",1735,1745
bbti_29806,"HALL, B",1733,1733
samcrouchtimgoodwin_0,"GOODWIN, Sam.",NA,NA
charleswalden_0,"WALDEN, Charles",NA,NA
bbti_50735,"NORRIS, George",1744,1744
bseeley_0,"SEELEY, B.",NA,NA
georgepaul_0,"PAUL, George",NA,NA
ttrye_1,"TRYE, T.",NA,NA
samuelharding_2,"HARDING, Samuel",NA,NA
chttch_0,"HTTCH, C.",NA,NA
jcochranandcompany_0,J. Cochran and Company,NA,NA
paulscheltus_1,"SCHELTUS, Paul",NA,NA
mrgayspoems_0,"POEMS, Mr",NA,NA
davidmortier_0,"MORTIER, David",NA,NA
bbti_109747,"JAMES, Philip",1729,1729
bbti_23404,"EYRES, John",1724,1756
wandjinnys_1,W. and J. Innys,NA,NA
richnewton_0,"NEWTON, Rich",NA,NA
bbti_34422,"HOLLAND, James",1714,1718
bbti_60017,"ROYDON, G",1704,1705
bbti_64533,"SMITH, W",1704,1704
mediumtemplumtnewborough_0,"NEWBOROUGH, Medium",NA,NA
jacobsilver_0,"SILVER, Jacob",NA,NA
johnmozley_0,"MOZLEY, John",NA,NA
bbti_70924,"TURNER, M Mrs",1729,1735
bbti_64796,"SMYTH, Alex",1734,1734
jwaugh_0,"WAUGH, J.",NA,NA
sshewell_0,"SHEWELL, S.",NA,NA
diewertjevanderboxe_0,"BOXE, Diewertje",NA,NA
tbrotherton_0,"BROTHERTON, T.",NA,NA
gking_1,"KING, G.",NA,NA
tstagg_0,"STAGG, T.",NA,NA
georgestrahan_0,"STRAHAN, George",NA,NA
johnandpaulknapton_2,John and Paul Knapton,NA,NA
jshuckburgh_1,"SHUCKBURGH, J.",NA,NA
williamreason_0,"REASON, William",NA,NA
bbti_78809,"YORK, Thomas",1742,1743
wthurlbourn_1,"THURLBOURN, W.",NA,NA
jmozrall_0,"MOZRALL, J.",NA,NA
bbti_54280,"PHILPOTT, James",1710,1736
grisk_0,"RISK, G.",NA,NA
josephgrimes_0,"GRIMES, Joseph",NA,NA
jbrotherton_0,"BROTHERTON, J.",NA,NA
fcoghan_0,"COGHAN, F.",NA,NA
rmunden_0,"MUNDEN, R.",NA,NA
sebastienjorry_0,"JORRY, Sebastien",NA,NA
bbti_23760,"FAWCET, Francis",1701,1712
bbti_65748,"STANDFAST, Richard",1710,1725
assignsofhenryhillsdeceasd_0,assigns of Henry Hills deceas'd,NA,NA
bbti_113827,"MARSH, John",1709,1771
bbti_10555,"BUCKERIDGE, B",1729,1740
mlastrange_0,"LA`STRANGE, M.",NA,NA
andrewstivenson_0,"STEVENSON, A.",NA,NA
robertblackmerchant_0,"MERCHANT, Robert",NA,NA
bbti_38228,"JOHNSON, Robert",1701,1701
bbti_112878,"BATES, Eliza",1748,1748
edmundjeffereysbibliopcantab_0,"CANTAB, Edmund",NA,NA
hclementsbibliopcantab_0,"CANTAB, H.",NA,NA
bbti_72381,"WALKER, Richard",1748,1755
ebenezerride_0,"RIDE, Ebenezer",NA,NA
edmundjessery_0,"JESSERY, Edmund",NA,NA
bbti_12646,"CASTLE, W",1720,1722
rwhirlpool_0,"WHIRLPOOL, R.",NA,NA
johnandjosephmarshall_0,John and Joseph Marshall,NA,NA
thomasslater_0,"SLATER, T.",NA,NA
wwooley_0,"WOOLEY, W.",NA,NA
samfarleyandsons_0,Sam. Farley and Sons,NA,NA
bbti_42040,"LEE, William I",1713,1786
bbti_53101,"PAYNE, Thomas",1730,1766
edwardsayer_0,"SAYER, Edward",NA,NA
wardandchandler_1,Ward and Chandler,NA,NA
georgethorpe_0,"THORP, George",NA,NA
aamsterdam_0,"AMSTERDAM, A",NA,NA
isaaclelong_1,"LELONG, Isaac",NA,NA
aberlin_0,"BERLIN, A",NA,NA
rudigerfils_0,Rudiger & fils,NA,NA
adrienmoetjens_0,"MOETJENS, Adrien",NA,NA
bbti_108295,"KETTLEBEY, Walter",1656,1717
jbains_0,"BAINS, J.",NA,NA
innysettonson_0,Innys et Tonson,NA,NA
bbti_18393,"DARBY, Charles",1727,1752
williamhurt_0,"HURT, William",NA,NA
jdelage_1,"DELAGE, J.",NA,NA
jeanfredricbernard_0,"BERNARD, Jean",NA,NA
hdusauzet_0,deceas'd,NA,NA
bbti_37102,"JACKSON, John I",1703,1707
messieurshatchettandcomins_0,Messieurs Hatchett and Comins,NA,NA
teverat_0,"EVERAT, T.",NA,NA
samuelchapman_0,"CHAPMAN, Samuel",NA,NA
bbti_14047,"CLARKE, Anne",1747,1747
bbti_57199,"REDMAYNE, J",1722,1726
maryfuller_0,"FULLER, Mary",NA,NA
dickynorris_0,"NORRIS, Dicky",NA,NA
chitch_6,"HITCH, C.",NA,NA
tcaslon_0,"CASLON, T.",NA,NA
blaw_1,"LAW, B.",NA,NA
grobinson_0,"ROBINSON, G.",NA,NA
bbti_52213,Fielding and Walker,1789,1793
johnsewell_0,"SEWELL, John",NA,NA
richardpartridge_0,"PARTRIDGE, Richard",NA,NA
johnwilkinson_0,"WILKINSON, John",NA,NA
jaquesread_0,"READ, Jaques",NA,NA
sam_1,Sam,NA,NA
bbti_26212,"GAMUL, Thomas",1724,1755
bbti_72297,"WALKER, John",1700,1719
bbti_40761,"LACKHAM, Ned",1730,1730
christophorumbateman_0,"BATEMAN, Christophorum",NA,NA
earlofburlington_0,Earl of Burlington,NA,NA
kensingtongarden_0,"GARDEN, Kensington",NA,NA
citiesofbristol_0,Cities of Bristol,NA,NA
citiesoflyons_0,Cities of Lyons,NA,NA
bbti_22111,"EDWARDS, William",1745,1775
amoore_1,"MOORE, A.",NA,NA
companyofflyingstationers_3,Company of Flying-Stationers,NA,NA
josogle_0,"OGLE, Jos.",NA,NA
ralphwatson_0,"WATSON, R.",NA,NA
johnkeed_1,"KEED, John",NA,NA
samuelfairbrother_1,"FAIRBROTHER, Samuel",NA,NA
timothyhallifax_0,"HALIFAX, T.",NA,NA
bbti_114149,"ACKERS, Charles",1702,1759
pvanhoogan_0,"VANHOOGAN, P.",NA,NA
richardpue_0,"PUE, Richard",NA,NA
bbti_54351,"PICKARD, John",1717,1738
ehezbarreau_0,"BARREAU, ehez",NA,NA
johannemnourse_0,"NOURSE, Johannem",NA,NA
bbti_109988,"HUMFREYS, John",1725,1725
ndunoyer_0,"DUNOYER, N.",NA,NA
bbti_111883,"GREENE, Henry",1704,1704
johannisetpauliknapton_0,Johannis et Pauli Knapton,NA,NA
bbti_112547,"HUGHES, John",1721,1771
bbti_107411,"PARKER, Andrew",1697,1749
jbuckland_18,"BUCKLAND, J.",NA,NA
pdunoyer_0,"NOYER, P.",NA,NA
bbti_4088,"BARNS, Joseph",1707,1708
shipsandmerchandize_0,ships and merchandize,NA,NA
thearn_0,"HEARN, T.",NA,NA
mborman_0,"BORMAN, M.",NA,NA
wtrow_0,"TROW, W.",NA,NA
lordscommissionersoftradeandplantations_0,Lords Commissioners of Trade and Plantations,NA,NA
wlobbthere_0,"THERE, W.",NA,NA
wbuttler_0,"BUTTLER, W.",NA,NA
robertshaw_0,"SHAW, Robert",NA,NA
paulfourdrinier_0,"FOURDRINIER, P.",NA,NA
bbti_43261,"LLOYD, James",1735,1760
joanhayes_0,"HAYES, Joan.",NA,NA
henrdickinson_0,"DICKINSON, Henr.",NA,NA
samsmith_4,"SMITH, Sam.",NA,NA
hughdeans_0,"DEANS, Hugh",NA,NA
twtruddimannos_0,T. W. & T. Ruddimannos,NA,NA
williamcastle_0,"CASTLE, William",NA,NA
thomasvonwieringserben_0,"ERBEN, Thomas",NA,NA
canno_1,"ANNO, C.",NA,NA
messrsbettesworthandhitch_0,Messrs. Bettesworth and Hitch,NA,NA
bbti_42503,"LEWIS, Edward",1698,1737
jtorbuck_0,"TORBUCK, J.",NA,NA
hkettlewel_0,"KETTLEWEL, H.",NA,NA
bbti_110134,"WILLIAMS, William",1702,1702
georgepaton_1,"PATON, George",NA,NA
jamesbeugo_2,"BEUGO, J.",NA,NA
onuphriistella_0,"STELLA, Onuphrii",NA,NA
jgibsonengraver_0,"ENGRAVER, J.",NA,NA
bbti_94505,"WILSON, John",1715,1715
csympson_0,"SYMPSON, C.",NA,NA
bbti_51328,"OLIVERS, Thomas",1744,1748
messrswildeandhodges_0,Messrs. Wilde and Hodges,NA,NA
bbti_75746,"WILDE, James",1695,1768
mrcotton_0,Mr Cotton,NA,NA
messrsarisandwarren_0,Messrs. Aris and Warren,NA,NA
mrwilde_0,Mr Wilde,NA,NA
bbti_55862,"PRICE, Thomas",1735,1778
jstretch_0,"STRETCH, J.",NA,NA
tsmyth_0,"SMYTH, T.",NA,NA
jstuart_0,"STUART, J.",NA,NA
bbti_27775,"GOODENOUGH, John",1744,1745
bbti_12608,"CASS, George",1761,1785
bbti_57120,"REASON, William",1702,1743
twalter_1,"WALTER, T.",NA,NA
tbrocas_0,"BROCAS, T.",NA,NA
henryhills_2,"HILLS, Henry",NA,NA
jajohnston_0,"JOHNSTON, Ja.",NA,NA
wmiddleton_0,"MIDDLETON, W.",NA,NA
johnanderson_1,"ANDERSON, John",NA,NA
henrywatson_0,"WATSON, Henry",NA,NA
johnlever_0,"LEVER, John",NA,NA
bbti_129388,"NEVILL, Samuel",1732,1732
messwardandchandler_0,Mess. Ward and Chandler,NA,NA
bbti_73559,"WATSON, James",1725,1725
officingulielredmayne_0,"REDMAYNE, officinâ",NA,NA
executorsoflmeredith_0,executors of L. Meredith,NA,NA
pierredunoyer_2,"DUNOYER, P.",NA,NA
isaakvaillant_0,"VAILLANT, Isaak",NA,NA
moisechastel_0,"CHASTEL, Moise",NA,NA
bbti_45394,J. and J. Marshall,1710,1739
jeannourse_2,"NOURSE, Jean",NA,NA
tlawler_0,"LAWLER, T.",NA,NA
nathvillier_0,"VILLIER, Nath.",NA,NA
messieursknaptons_0,"KNAPTONS, Messieurs",NA,NA
eapplebee_1,"APPLEBEE, E.",NA,NA
jacfletcherbibliopoxon_0,"OXON, Jac.",NA,NA
jpoteetonensis_0,"ETONENSIS, J.",NA,NA
bbti_21378,"DURHAM, R",1742,1742
wlewen_0,"LEWEN, W.",NA,NA
bbti_31571,"HARTLEY, Robert",1707,1709
sbrome_0,"BROME, S.",NA,NA
bbti_72412,"WALKER, T",1747,1757
jbatson_0,"BATSON, J.",NA,NA
hamorous_0,"AMOROUS, H.",NA,NA
paulvaillant_0,"VAILLANT, Paul",NA,NA
jameslister_0,"LISTER, James",NA,NA
josephlord_0,"LORD, Joseph",NA,NA
bbti_110784,"BROWN, John",1734,1734
jcochransocios_0,J. Cochran & Socios,NA,NA
jacobtonson_4,"TONSON, J.",NA,NA
timothygoodwin_1,"GOODWIN, Timothy",NA,NA
bernardlintott_1,"LINTOTT, Bernard",NA,NA
williamtaylor_4,"TAYLOR, William",NA,NA
bbti_5958,"BERNARD, Nicholas",1750,1750
bbti_115131,"DAVIS, Thomas",1709,1709
bbti_41693,"LEA, Anne",1684,1730
bbti_3474,"BANBURY, Bennet",1700,1701
thomashews_0,"HEWS, Thomas",NA,NA
tdennis_0,"DENNIS, T.",NA,NA
philoregis_0,Philoregis,NA,NA
bbti_52919,"PATTERSON, C",1738,1738
hismajesty_1,"MAJESTY, His",NA,NA
bbti_38294,"JOHNSON, Tom",1713,1713
bbti_43637,"LONGMAN, J",1725,1725
bbti_48866,"MOTTE, J",1733,1733
bbti_60987,"SAUNDERS, Theodore",1724,1734
jdarey_0,"DAREY, J.",NA,NA
sclift_0,"CLIFT, S.",NA,NA
rakenhead_1,"AKENHEAD, R.",NA,NA
bbti_137095,"WILSON, Joseph",1746,1746
henrybutler_1,"BUTLER, H.",NA,NA
bthorne_0,"THORNE, B.",NA,NA
jdrew_0,"DREW, J.",NA,NA
bbti_69346,"THORN, W",1740,1740
thomashammond_0,"HAMMOND, Thomas",NA,NA
bbti_53001,E. and R. Pawlet,1704,1704
marylawrence_0,"LAWRENCE, Mary",NA,NA
bbti_23586,"FARLEY, Samuel I",1698,1730
bbti_36666,"ILIVE, Abraham",1738,1742
mrprevost_0,Mr Prevost,NA,NA
bbti_29552,"GYLES, T",1733,1733
johnhopkins_1,"HOPKINS, John",NA,NA
bbti_26769,"GENT, Thomas",1734,1734
erouth_0,"ROUTH, E.",NA,NA
bbti_59659,"ROSS, John",1733,1744
bbti_24051,"FERRABY, George",1718,1746
bbti_73089,Ward and Chandler,1734,1734
georgeferraby_0,"FERRABY, George",NA,NA
amallot_0,"MALLOT, A.",NA,NA
bbti_56727,"RANGER, J",1720,1738
bbti_64537,"SMITH, W",1730,1734
bbti_28834,"GREG, G",1717,1735
gulmears_0,"MEARS, Gul.",NA,NA
samandfelixfarley_0,Sam. and Felix Farley,NA,NA
josbutton_0,"BUTTON, J.",NA,NA
jnourse_0,"NOURSE, J.",NA,NA
award_0,"WARD, A.",NA,NA
messjandpknapton_1,Mess. J. and P. Knapton,NA,NA
dbrowne_1,"BROWNE, D.",NA,NA
tlongman_17,"LONGMAN, T.",NA,NA
twoodward_2,"WOODWARD, T.",NA,NA
chitch_3,"HITCH, C.",NA,NA
joswald_2,"OSWALD, J.",NA,NA
jshuckburgh_3,"SHUCKBURGH, J.",NA,NA
jhodges_2,"HODGES, J.",NA,NA
ewicksteed_0,"WICKSTEED, E.",NA,NA
messwardandchandler_2,Mess. Ward and Chandler,NA,NA
messjandrtonson_0,Mess. J. and R. Tonson,NA,NA
mcooper_2,"COOPER, M.",NA,NA
rwellington_1,"WELLINGTON, R.",NA,NA
messrswardandwicksteed_0,Messrs. Ward and Wicksteed,NA,NA
richardfrisby_0,"FRISBY, Richard",NA,NA
super_0,"SUPER, '",NA,NA
executorsofjdarbyandsburrows_0,executors of J. Darby and S. Burrows,NA,NA
bbti_74538,"WESTLEY, Timothy",1727,1727
benjaminmotte_0,"MOTTE, Benjamin",NA,NA
bbti_74201,"WELD, G",1732,1732
bbti_129487,"LANGFORD, Thomas",1757,1757
bbti_131549,"APPLEBEY, ---",1723,1723
bbti_48863,"MOTTE, Ann",1692,1710
bbti_48849,"MOTT, Anne",1711,1717
jround_0,"ROUND, J.",NA,NA
bbti_37956,"JINGLE, J",1745,1745
tsowleraylton_0,"RAYLTON, T.",NA,NA
lukehinde_0,"HINDE, Luke",NA,NA
georgeknox_0,"KNOX, George",NA,NA
bbti_77101,"WINBUSH, John",1745,1748
akincaid_0,"KINCAID, A.",NA,NA
bbti_125471,"BLACKWELL, Alexander",1734,1734
assignmentfromsamkeble_0,"KEBLE, assignment",NA,NA
thomasharris_0,"HARRIS, Thomas",NA,NA
companyofstationers_6,Company of Stationers,NA,NA
bbti_75735,"WILDE, A",1722,1722
josepheaton_0,"EATON, Joseph",NA,NA
tjohnstoun_0,"JOHNSTOUN, T.",NA,NA
bdeason_0,"DEASON, B.",NA,NA
bbti_7437,"BOERHAM, W",1717,1721
jbaker_0,"BAKER, J.",NA,NA
edinburgh_0,Edinburgh,NA,NA
tjuckster_0,"JUCKSTER, T.",NA,NA
bbti_27919,"GORDON, George",1729,1729
bbti_4327,"BARTLETT, A",1739,1740
gabrielharris_0,"HARRIS, Gabriel",NA,NA
peterwiseacre_0,"WISEACRE, Peter",NA,NA
bbti_20700,"DOVER, Thomas",1750,1750
jcotton_0,"COTTON, J.",NA,NA
rbailey_0,"BAILEY, R.",NA,NA
bbti_71282,"UNETT, Sarah",1739,1767
dwilliams_0,"WILLIAMS, D.",NA,NA
bbti_115104,"NORCOCK, John",1712,1712
bbti_75967,"WILKINSON, James",1711,1715
bbti_37734,"JENKINS, J",1733,1733
bbti_51870,"P M, ---",1722,1726
bbti_18903,"DAVIS, A",1727,1727
twesley_1,"WESLEY, T.",NA,NA
bbti_78613,"WYGATE, J",1738,1738
williambradford_4,"BRADFORD, William",NA,NA
bbti_13053,"CHANEY, J A",1738,1747
bbti_33907,"HOBBINS, Samuel",1747,1775
bbti_70086,"TOOKE, Benjamin II",1671,1733
ttrott_0,"TROTT, T.",NA,NA
bbti_43356,"LOBB, Frances",1750,1750
bbti_16304,"COSSLEY, William",1725,1750
mrthurbourn_0,Mr Thurbourn,NA,NA
weaton_0,"EATON, W.",NA,NA
widowfletcher_0,"FLETCHER, Widow",NA,NA
wmears_0,"MEARS, W.",NA,NA
jround_1,"ROUND, J.",NA,NA
francishiggins_0,"HIGGINS, Francis",NA,NA
mrnelson_0,Mr Nelson,NA,NA
mcooper_5,"COOPER, M.",NA,NA
bbti_50887,"NORTON, William",1734,1771
clarke_0,Clarke,NA,NA
diceys_0,Diceys,NA,NA
bbti_72982,"WARD, J W",1736,1745
jrowe_0,"ROWE, J.",NA,NA
bbti_34996,"HOPKINSON, George",1724,1756
bbti_113688,"MILLS, Thomas",1745,1745
bbti_73445,"WATES, S",1707,1707
messrivington_1,Mess. Rivington,NA,NA
messieursknapton_1,"KNAPTON, Messieurs",NA,NA
bbti_66352,"STEWARD, John",1702,1702
bbti_76801,"WILSON, George",1724,1748
ciirich_0,"IIRICH, C.",NA,NA
messieurssmithandbruce_0,Messieurs Smith and Bruce,NA,NA
jknapton_0,"KNAPTON, J.",NA,NA
abettesworth_6,"BETTESWORTH, A.",NA,NA
tvarnam_1,"VARNAM, T.",NA,NA
bbti_47946,"MONCRIEF, John",1746,1746
bbti_29372,"GUEST, C",1730,1730
paddydroghedy_0,"DROGHEDY, Paddy",NA,NA
thomasolivers_0,"OLIVERS, Thomas",NA,NA
gottlemanuelrichter_1,"RICHTER, Gottl.",NA,NA
bbti_77965,"WOOLEY, W",1729,1729
bibliumjuxtaexcambiumregium_0,Biblium juxta Excambium Regium,NA,NA
bbti_43378,"LOCK, Jacob",1739,1741
bbti_109029,"MOTTE, Charles",1698,1731
awoodward_0,"WOODWARD, A.",NA,NA
edwardverral_0,"VERRAL, Edward",NA,NA
bursamregalem_0,"REGALEM, Bursam",NA,NA
winnysrmanby_0,W. Innys & R. Manby,NA,NA
angelicoron_0,Angeli & Coronæ,NA,NA
portamorientalemhospitiigrayani_0,"GRAYANI, Portam",NA,NA
bbti_53799,"PERKINS, Thomas",1733,1733
williamcossley_0,"COSSLEY, William",NA,NA
bbti_114098,"NICHOLSON, John",1729,1729
mcooper_12,"COOPER, M.",NA,NA
winnys_4,"INNYS, W.",NA,NA
mrscrump_0,Mrs Crump,NA,NA
bbti_130464,"VAILLANT, Paul",1705,1750
christianherold_0,"HEROLD, Christian",NA,NA
stephenhebert_0,"HEBERT, Stephen",NA,NA
bbti_70799,"TURBOT, Robert",1735,1735
amilbank_0,"MILBANK, A.",NA,NA
dmanson_0,"MANSON, D.",NA,NA
giovannipickard_0,"PICKARD, Giovanni",NA,NA
mrrogers_2,Mr Rogers,NA,NA
mrmartens_0,Mr Martens,NA,NA
sgardiner_0,"GARDINER, S.",NA,NA
johnpalmer_1,"PALMER, John",NA,NA
bbti_27130,"GILFILLAN, John",1727,1752
bbti_53695,"PENNY, Robert",1733,1761
cityandcolledge_0,City and Colledge,NA,NA
regalissocietatistypographum_0,Regalis Societatis typographum,NA,NA
gfrederick_0,"FREDERICK, G.",NA,NA
sausten_0,"AUSTEN, S.",NA,NA
ne_0,"E, N.",NA,NA
jahrdadiegerichtegottes_0,"GOTTES, Jahr",NA,NA
zumnutzen_0,"NUTZEN, zum",NA,NA
jahrdesheils_0,Jahr des Heils,NA,NA
gottthardarmbruster_0,"ARMBRUSTER, Gottthard",NA,NA
franklinandhall_0,Franklin and Hall,NA,NA
charlesbill_2,"BILL, Charles",NA,NA
ne_1,"E, N.",NA,NA
charlesbill_5,"BILL, Charles",NA,NA
executrixofthomasnewcomb_2,executrix of Thomas Newcomb,NA,NA
charlesbill_6,"BILL, Charles",NA,NA
widowfranklin_0,"FRANKLIN, Widow",NA,NA
henryhills_4,"HILLS, Henry",NA,NA
davidtschler_0,"TÄSCHLER, David",NA,NA
benjaminfranklin_4,"FRANKLIN, Benjamin",NA,NA
govcouncil_1,gov. & Council,NA,NA
governourandcompany_0,governour and Company,NA,NA
company_2,& Company,NA,NA
jamesknapton_2,"KNAPTON, James",NA,NA
ephillips_0,"PHILLIPS, E.",NA,NA
francisskinner_0,"SKINNER, Francis",NA,NA
guillaumeandrebradford_0,Guillaume & Andre Bradford,NA,NA
council_0,Council,NA,NA
barholomewgreen_0,"GREEN, Barholomew",NA,NA
andrewandwilliambradford_0,Andrew and William Bradford,NA,NA
samgerrish_1,"GERRISH, Sam.",NA,NA
edmundpowell_0,"POWELL, Edmund",NA,NA
jmarshal_0,"MARSHAL, J.",NA,NA
benjaminindicott_0,"JR, B.",NA,NA
comp_2,Comp,NA,NA
nlondon_0,"LONDON, N.",NA,NA
eleazerrussel_0,"RUSSEL, Eleazer",NA,NA
johnpemberton_0,"PEMBERTON, J.",NA,NA
bbti_65515,"SPRINT, Samuel",1670,1710
johannishepburn_0,"HEPBURN, Johannis",NA,NA
bbti_106868,"JACKSON, William",1700,1700
richardellison_0,"ELLISON, Richard",NA,NA
bbti_132752,"LONG, Josias",1663,1706
bbti_13752,"CHURCHILL, Joshua",1688,1728
roberticlavell_0,"CLAVEL, R.",NA,NA
marytonson_0,"TONSON, Mary",NA,NA
bibliopcantab_0,"CANTAB, Bibliop.",NA,NA
samsmith_1,"SMITH, Sam.",NA,NA
benjaminwalfordbibliopolas_0,"BIBLIOPOLAS, Benjamin",NA,NA
joannemhartleybibliopolam_0,"BIBLIOPOLAM, Joannem",NA,NA
vocabularyenglish_0,"ENGLISH, vocabulary",NA,NA
latinandgreek_0,Latin and Greek,NA,NA
rcrecommended_0,"RECOMMENDED, R.",NA,NA
bbti_27235,"GILLIFLOWER, Matthew",1671,1706
honourablesociety_0,Honourable Society,NA,NA
bbti_27092,"GILBOURNE, Percival",1697,1698
timchild_0,"CHILD, Tim.",NA,NA
bbti_61747,"SELLER, John II",1667,1698
bbti_105970,"SIMPSON, Richard",1653,1718
williambriten_0,"BRITEN, William",NA,NA
bbti_42947,"LINTOT, Joshua",1701,1710
bbti_110919,"DAVEY, Peter",1751,1751
johnwhitworth_0,"WHITWORTH, John",NA,NA
joanslatteretonae_0,Joann. Slatter Etonæ,NA,NA
mhenknox_0,"KNOX, M.",NA,NA
bbti_51304,"OLIVER, Samuel",1671,1704
bbti_47322,"MILLER, John",1691,1714
bbti_71402,"VAILLANT, Paul I",1686,1739
bbti_27104,"GILES, Edward",1656,1711
robertgaylhard_0,"GAYLHARD, Robert",NA,NA
bbti_2319,"ATKYNS, Edward",1701,1708
gualterumkettilby_1,"KETTILBY, Gualterum",NA,NA
bbti_33457,"HILL, Charles",1702,1705
bbti_10242,"BROWNE, J",1706,1706
paullumvaillant_0,"VAILLANT, P.",NA,NA
samuelbrown_1,"BROWN, Samuel",NA,NA
bbti_25062,"FOSTER, G",1741,1747
mandreaesymson_0,"SYMSON, M.",NA,NA
gulielmohawes_0,"HAWES, Gulielmo",NA,NA
bbti_27873,"GOODWIN, M",1701,1701
bbti_50490,"NICKSON, Joshua",1738,1750
messrsknapton_1,"KNAPTON, Messrs.",NA,NA
benjamindavis_0,"DAVIS, Benjamin",NA,NA
henrychaulklin_0,"CHAULKLIN, Mrs",NA,NA
pynne_0,Pynne,NA,NA
margrhames_0,"RHAMES, Marg.",NA,NA
josephbent_0,"BENT, Joseph",NA,NA
